"linenumber","fec_committee_id","clean_name","tran_id","flag_orgind","recipient","address_one","address_two","city","state","zip","date","amount","purpose","memo_code","memo_text"
"SB17","C00509729","Thomas Massie For Congress","B2509E18CE8474B43887","ORG","CAPITOL HILL CLUB","300  1ST STREET SE",,"WASHINGTON","DC","200031801","2023-02-16","2034.44","FOOD/BEVERAGE",,
"SB17","C00509729","Thomas Massie For Congress","B856DB1107A0242B38B3","ORG","CAPITOL HILL CLUB","300  1ST STREET SE",,"WASHINGTON","DC","200031801","2023-01-18","514.03","FOOD/BEVERAGE",,
"SB17","C00640003","Mikie Sherrill For Congress","VTDNQAF4FS5","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034071","2023-01-03","10","Meals",,
"SB17","C00640003","Mikie Sherrill For Congress","VTDNQAF5JV4","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034071","2023-03-02","10","Meals",,
"SB17","C00640003","Mikie Sherrill For Congress","VTDNQAF5953","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034071","2023-02-03","97.6","Meals",,
"SB17","C00640003","Mikie Sherrill For Congress","VTDNQAF5JW2","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034071","2023-03-02","65","Meals",,
"SB17","C00640003","Mikie Sherrill For Congress","VTDNQAF5961","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034071","2023-02-03","10","Meals",,
"SB17","C00658401","Greg Pence For Congress","SB17.61471","ORG","CHARLIE PALMER STEAK","101 CONSTITUTION AVE NW",,"WASHINGTON","DC","20001","2023-01-03","600","AMEX PMT [SB17.61382]: MEETING EXPENSE: MEALS","X",
"SB17","C00658401","Greg Pence For Congress","SB17.61460","ORG","CHARLIE PALMER STEAK","101 CONSTITUTION AVE NW",,"WASHINGTON","DC","20001","2022-12-21","943.7","AMEX PMT [SB17.61360]: MEETING EXPENSE: MEALS","X",
"SB17","C00658401","Greg Pence For Congress","SB17.61470","ORG","CAPITOL HILL CLUB","300 FIRST ST SE",,"WASHINGTON","DC","20003","2023-01-17","240.95","AMEX PMT [SB17.61382]: MEETING EXPENSE: MEALS","X",
"SB17","C00658401","Greg Pence For Congress","SB17.61450","ORG","CAPITOL HILL CLUB","300 FIRST ST SE",,"WASHINGTON","DC","20003","2022-12-15","4.88","AMEX PMT [SB17.61360]: MEETING EXPENSE: MEALS","X",
"SB17","C00658401","Greg Pence For Congress","SB17.61434","ORG","BULLFEATHERS","410 FIRST ST SE",,"WASHINGTON","DC","20003","2022-12-02","17.64","AMEX PMT [SB17.61360]: TRAVEL: FOOD","X",
"SB17","C00264564","Menendez For Senate","500855180","ORG","MBRF Inc","1335 14th St NW",,"Washington","DC","200053610","2023-01-17","278.92","Food & Beverage","X","*"
"SB17","C00264564","Menendez For Senate","500863107","ORG","Morton's Steakhouse","1050 Connecticut Ave NW",,"Washington","DC","200365303","2023-03-20","500","Food & Beverage","X","*"
"SB17","C00658401","Greg Pence For Congress","SB17.61429","ORG","TRATTORIA ALBERTO","508 8TH ST SE",,"WASHINGTON","DC","20003","2022-11-30","377.22","AMEX PMT [SB17.61360]: MEETING EXPENSE: MEALS","X",
"SB17","C00658401","Greg Pence For Congress","SB17.61503","ORG","THE MONOCLE RESTAURANT","107 D ST NE",,"WASHINGTON","DC","20002","2023-01-02","275.45","AMEX PMT [SB17.61382]: MEETING EXPENSE: MEALS","X",
"SB17","C00658401","Greg Pence For Congress","SB17.61491","ORG","NOSTRA CUCINA","320 D ST NE",,"WASHINGTON","DC","20002","2023-01-04","308.3","AMEX PMT [SB17.61382]: MEETING EXPENSE: MEALS","X",
"SB17","C00658401","Greg Pence For Congress","SB17.61446","ORG","LOLAS","711 8TH ST SE",,"WASHINGTON","DC","20003","2022-12-12","237.8","AMEX PMT [SB17.61360]: MEETING EXPENSE: MEALS","X",
"SB17","C00264564","Menendez For Senate","500863111","ORG","US Senate Cafeteria","50 CONSTITUTION Ave NE",,"Washington","DC","20002","2023-03-20","15","Food & Beverage","X","*"
"SB17","C00264564","Menendez For Senate","500859286","ORG","Succotash","915 F St NW",,"Washington","DC","200041493","2023-02-14","1147","Food & Beverage","X","*"
"SB17","C00264564","Menendez For Senate","500863405","ORG","BLT Steak","1625 I St NW","Frnt 2","Washington","DC","200064061","2023-01-20","200.55","Food & Beverage","X","*"
"SB17","C00264564","Menendez For Senate","500859133","ORG","Bistro Bis","15 E St NW",,"Washington","DC","200011501","2023-02-06","143.53","Food & Beverage","X","*"
"SB17","C00264564","Menendez For Senate","500863410","ORG","Truluck's Ocean's Finest Seafood","700 K St NW",,"Washington","DC","200015690","2023-01-20","254.02","Food & Beverage","X","*"
"SB17","C00462861","Kuster For Congress, Inc","500131486","ORG","Sonoma Restaurant","223 Pennsylvania Ave SE",,"Washington","DC","200031107","2023-01-30","203.95","Meals",,
"SB17","C00264564","Menendez For Senate","500859147","ORG","U.S. Senate Dining Room","US CAPITOL",,"Washington","DC","205150001","2023-02-27","42","Food & Beverage","X","*"
"SB17","C00817932","Langworthy For Congress","B25ACDDA5A0364B96B29","ORG","CIRCA AT NAVY YARD","99 M ST SE","STE 100","WASHINGTON","DC","200033957","2023-01-04","275.38","FOOD/BEVERAGE",,
"SB17","C00817932","Langworthy For Congress","B5B28E56959F44F67984","ORG","CIRCA AT NAVY YARD","99 M ST SE","STE 100","WASHINGTON","DC","200033957","2023-01-04","140.9","FOOD/BEVERAGE",,
"SB17","C00817932","Langworthy For Congress","B4E339D22A9404DD5A76","ORG","CAPITOL HILL CLUB","300 1ST ST SE",,"WASHINGTON","DC","200031801","2023-03-16","620.81","FOOD/BEVERAGE",,
"SB17","C00817932","Langworthy For Congress","BBF700E233B6D424FBC2","ORG","CAPITOL HILL CLUB","300 1ST ST SE",,"WASHINGTON","DC","200031801","2023-02-16","345.29","FOOD/BEVERAGE",,
"SB17","C00817932","Langworthy For Congress","B0E2A3C0CEE544E06923","ORG","CAPITOL HILL CLUB","300 1ST ST SE",,"WASHINGTON","DC","200031801","2023-02-02","1012.5","FOOD/BEVERAGE",,
"SB17","C00462861","Kuster For Congress, Inc","500986862","ORG","Whole Foods","1440 P St NW",,"Washington","DC","200051908","2023-03-28","28.42","Food & Beverage",,
"SB17","C00462861","Kuster For Congress, Inc","500954355","ORG","Scarlet Oak","909 New Jersey Ave SE","Frnt DESK","Washington","DC","200035317","2023-03-10","40.3","Food & Beverage",,
"SB17","C00462861","Kuster For Congress, Inc","500954314","ORG","Whole Foods","1440 P St NW",,"Washington","DC","200051908","2023-03-08","58.61","Food & Beverage",,
"SB17","C00462861","Kuster For Congress, Inc","500131489","ORG","Santa Rosa Taqueria","313 Pennsylvania Ave SE",,"Washington","DC","200031148","2023-01-30","161.63","Food & Beverage",,
"SB17","C00462861","Kuster For Congress, Inc","500131488","ORG","Santa Rosa Taqueria","313 Pennsylvania Ave SE",,"Washington","DC","200031148","2023-01-10","96.24","Food & Beverage",,
"SB17","C00462861","Kuster For Congress, Inc","500131512","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2023-02-02","75","Food & Beverage",,
"SB17","C00462861","Kuster For Congress, Inc","500131511","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2023-01-05","150","Food & Beverage",,
"SB17","C00462861","Kuster For Congress, Inc","500131538","ORG","Bluejacket","300 Tingey St SE",,"Washington","DC","200034625","2023-01-18","348.75","Food & Beverage",,
"SB17","C00462861","Kuster For Congress, Inc","500852924","ORG","Whole Foods","1440 P St NW",,"Washington","DC","200051908","2023-02-28","57.28","Food & Beverage",,
"SB17","C00462861","Kuster For Congress, Inc","500852923","ORG","Whole Foods","1440 P St NW",,"Washington","DC","200051908","2023-02-07","36.28","Food & Beverage",,
"SB17","C00462861","Kuster For Congress, Inc","500131458","ORG","Whole Foods","1440 P St NW",,"Washington","DC","200051908","2023-01-31","49.54","Food & Beverage",,
"SB17","C00462861","Kuster For Congress, Inc","500131457","ORG","Whole Foods","1440 P St NW",,"Washington","DC","200051908","2023-01-10","45.53","Food & Beverage",,
"SB17","C00791392","Morgan Mcgarvey For Congress","500082066","ORG","Bullfrog Bagels","1341 H St NE",,"Washington","DC","200024406","2023-01-10","364.2","Food & Beverages","X","*"
"SB17","C00495846","Ann Wagner For Congress","B7EF31296302F4019990","ORG","WE THE PIZZA","305 PENNSYLVANIA AVE SE",,"WASHINGTON","DC","20003","2023-02-09","102.98","FOOD/BEVERAGE","X",
"SB17","C00495846","Ann Wagner For Congress","BF023142BAF7E4213B21","ORG","CAPITOL HILL CLUB","300 FIRST ST SE",,"WASHINGTON","DC","20003","2023-01-18","92.93","FOOD AND BEVERAGE","X",
"SB17","C00495846","Ann Wagner For Congress","BC1DF5A50193644A1823","ORG","CAPITOL HILL CLUB","300 FIRST ST SE",,"WASHINGTON","DC","20003","2023-01-18","279.7","FOOD AND BEVERAGE","X",
"SB17","C00495846","Ann Wagner For Congress","B9298EC8C0687493EA97","ORG","CAPITOL HILL CLUB","300 FIRST ST SE",,"WASHINGTON","DC","20003","2023-02-17","244.1","FOOD AND BEVERAGE","X",
"SB17","C00495846","Ann Wagner For Congress","B5383E8C02BB043EBB5F","ORG","CAPITOL HILL CLUB","300 FIRST ST SE",,"WASHINGTON","DC","20003","2023-02-17","677.2","FOOD AND BEVERAGE","X",
"SB17","C00495846","Ann Wagner For Congress","BA9A70B6356424C5591B","ORG","WE THE PIZZA","305 PENNSYLVANIA AVE SE",,"WASHINGTON","DC","20003","2023-02-09","20.13","FOOD/BEVERAGE","X",
"SB17","C00495846","Ann Wagner For Congress","BDC0F002BFC274061B32","ORG","WE THE PIZZA","305 PENNSYLVANIA AVE SE",,"WASHINGTON","DC","20003","2023-02-09","262.2","FOOD/BEVERAGE","X",
"SB17","C00791392","Morgan Mcgarvey For Congress","500082861","ORG","Corner Bakery","500 N Capitol St NW","Ste 110","Washington","DC","200017407","2023-03-02","203.55","Food & Beverage",,
"SB17","C00561530","Moolenaar For Congress","B0B5A8D6C12CC402C9EF","ORG","Bullfeathers","410 1st Street SE",,"Washington","DC","200031819","2023-01-31","71.4","Staff Meals","X",
"SB17","C00561530","Moolenaar For Congress","B5678ECBE85F94A31BCE","ORG","Bonchon Navy Yard","1015 Half St SE",,"Washington","DC","200033654","2022-11-30","152.93","Staff Meals","X",
"SB17","C00561530","Moolenaar For Congress","B2B09B274B08D4D0AB77","ORG","Mbrf, Inc.","4319 Argyle Ter Nw",,"Washington","DC","200114243","2022-11-30","453.55","Food for office event","X",
"SB17","C00561530","Moolenaar For Congress","B6A6FA780E12444368CA","ORG","Pete's Diner","212 2nd Street SE",,"Washington","DC","200031943","2022-11-19","33","Meals","X",
"SB17","C00561530","Moolenaar For Congress","B637863A7600A460D8FF","ORG","Chipotle","413 8th Street SE",,"Washington","DC","200032833","2022-11-19","128.37","Staff Meals","X",
"SB17","C00561530","Moolenaar For Congress","B5CCF40206E8D465B9BB","ORG","We the Pizza","305 Pennsylvania Avenue SE",,"Washington","DC","200031148","2022-11-16","135.17","Staff meals","X",
"SB17","C00561530","Moolenaar For Congress","B35266D8B755045DD84B","ORG","Capitol Hill Club","300 1st Street SE",,"Washington","DC","200031801","2022-11-15","213.75","Dues, Meals","X",
"SB17","C00561530","Moolenaar For Congress","BD17E0F5D7C8145C9BFE","ORG","Bombay Street Food","524 8th St SE",,"Washington","DC","200032834","2022-11-13","102.8","Staff Meals","X",
"SB17","C00561530","Moolenaar For Congress","B0F9F8B05B62E4E8FACD","ORG","Chipotle","413 8th Street SE",,"Washington","DC","200032833","2023-01-27","155.82","Staff Meals","X",
"SB17","C00561530","Moolenaar For Congress","B577DAEB91B054EF0A19","ORG","Capitol Hill Club","300 1st Street SE",,"Washington","DC","200031801","2023-01-17","419.25","Dues, Meals","X",
"SB17","C00561530","Moolenaar For Congress","BFA9F71642D2E452B8ED","ORG","Capitol Hill Club","300 1st Street SE",,"Washington","DC","200031801","2023-01-17","626.2","Dues, Meals","X",
"SB17","C00561530","Moolenaar For Congress","B79E7B8E3CF3D46CABB2","ORG","Bonchon Navy Yard","1015 Half St SE",,"Washington","DC","200033654","2023-01-11","142.74","Staff Meals","X",
"SB17","C00561530","Moolenaar For Congress","BC1F5ACB3E83D426B8CF","ORG","Bullfeathers","410 1st Street SE",,"Washington","DC","200031819","2023-01-10","75.14","Staff Meals","X",
"SB17","C00561530","Moolenaar For Congress","BFF73120A34174700B07","ORG","Hawk & Dove","329 Pennsylvania Avenue SE",,"Washington","DC","200031148","2022-12-28","22.58","Meal","X",
"SB17","C00561530","Moolenaar For Congress","B004FF24446274270BF3","ORG","Bullfeathers","410 1st Street SE",,"Washington","DC","200031819","2022-12-17","78.73","Staff Meals","X",
"SB17","C00561530","Moolenaar For Congress","B2F68B354561244D4B81","ORG","Capitol Hill Club","300 1st Street SE",,"Washington","DC","200031801","2022-12-15","144","Meals, Dues","X",
"SB17","C00561530","Moolenaar For Congress","B73A419ECA1294F7BA8E","ORG","Capitol Hill Club","300 1st Street SE",,"Washington","DC","200031801","2022-12-15","191.25","Meals","X",
"SB17","C00561530","Moolenaar For Congress","BB0F1677E60F24D27BCF","ORG","Talay Thai Restaurant","406 First Street",,"Washington","DC","200031869","2022-12-14","30.24","Meals","X",
"SB17","C00561530","Moolenaar For Congress","BDD8B0E750EAF420A8DE","ORG","Members Dining","US Capitol",,"Washington","DC","205150001","2022-12-12","40.9","Meals","X",
"SB17","C00561530","Moolenaar For Congress","B43D855F0162C4132B2C","ORG","Pete's Diner","212 2nd Street SE",,"Washington","DC","200031943","2022-12-07","35.7","Meals","X",
"SB17","C00561530","Moolenaar For Congress","BD0D6F4E6ED284DFBABE","ORG","Bullfeathers","410 1st Street SE",,"Washington","DC","200031819","2022-12-06","52.44","Staff Meals","X",
"SB17","C00561530","Moolenaar For Congress","B8C88E276D55F4037837","ORG","Amtrak Northeast Cafe","50 Massachusetts Ave NE",,"Washington","DC","200024214","2022-12-04","39.25","Meals","X",
"SB17","C00561530","Moolenaar For Congress","B1074896971D043CEBCE","ORG","We the Pizza","305 Pennsylvania Avenue SE",,"Washington","DC","200031148","2022-12-04","22.45","Staff meals","X",
"SB17","C00653147","Mike Braun For Indiana","BC5A96FB83ECC4A8CA27","ORG","BISTRO CACAO","316 MASSACHUSETTS AVE NE",,"WASHINGTON","DC","200025702","2023-02-28","1098.05","FOOD AND BEVERAGE",,
"SB17","C00653147","Mike Braun For Indiana","B8AF255A3572D42B68A7","ORG","BISTRO CACAO","316 MASSACHUSETTS AVE NE",,"WASHINGTON","DC","200025702","2023-02-08","2016","FOOD AND BEVERAGE",,
"SB17","C00637363","Jason Crow For Congress","500458611","ORG","We The Pizza","305 Pennsylvania Ave SE",,"Washington","DC","200031148","2023-01-27","138","Catering/meals",,
"SB17","C00464073","Friends Of Scott Desjarlais","BF3CA4F5A85DE4430957","ORG","Capitol Hill Club","300 1st St SE",,"Washington","DC","200031801","2023-03-16","450","Meals",,
"SB17","C00344697","Langevin For Congress","VPEBZABZWJ5","ORG","House Members Dining Room","United States Capital",,"Washington","DC","20002","2023-01-27","43.9","Food & Beverage","X","*"
"SB17","C00344697","Langevin For Congress","VPEBZABZWE4","ORG","House Members Dining Room","United States Capital",,"Washington","DC","20002","2023-01-27","40.5","Food & Beverage","X","*"
"SB17","C00344697","Langevin For Congress","VPEBZABZW53","ORG","Oceanaire","1201 F St NW","Frnt 1","Washington","DC","200041219","2023-01-27","234.15","Food & Beverage","X","*"
"SB17","C00344697","Langevin For Congress","VPEBZABZWA2","ORG","Capital Grille","601 Pennsylvania Ave NW",,"Washington","DC","200042601","2023-01-27","136.6","Food & Beverage","X","*"
"SB17","C00344697","Langevin For Congress","VPEBZABZWG0","ORG","House Members Dining Room","United States Capital",,"Washington","DC","20002","2023-01-27","42.5","Food & Beverage","X","*"
"SB17","C00344697","Langevin For Congress","VPEBZABZWB0","ORG","House Members Dining Room","United States Capital",,"Washington","DC","20002","2023-01-27","51.5","Food & Beverage","X","*"
"SB17","C00344697","Langevin For Congress","VPEBZABZVN6","ORG","Mastro's","600 13th St NW",,"Washington","DC","200053005","2023-01-27","136.6","Food & Beverage","X","*"
"SB17","C00344697","Langevin For Congress","VPEBZABZVP4","ORG","Capital Grille","601 Pennsylvania Ave NW",,"Washington","DC","200042601","2023-01-27","150.54","Food & Beverage","X","*"
"SB17","C00663781","Tina Smith For Minnesota","500662373","ORG","Hine Restaurants","3307 M St NW",,"Washington","DC","200073539","2023-02-03","687.5","Event Expense - Meals","X","*"
"SB17","C00663781","Tina Smith For Minnesota","500662372","ORG","Hine Restaurants","3307 M St NW",,"Washington","DC","200073539","2023-02-03","819.5","Event Expense - Meals","X","*"
"SB17","C00498873","Tony Cardenas For Congress","VN7W9AJD612","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034071","2023-03-01","78","Membership Dues and Meals",,
"SB17","C00498873","Tony Cardenas For Congress","VN7W9AJ9574","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034071","2023-01-06","78","Membership Dues and Meals",,
"SB17","C00498873","Tony Cardenas For Congress","VN7W9AJCZA8","ORG","The Congressional Club","2001 New Hampshire Ave NW",,"Washington","DC","200093414","2023-03-09","250","Meals","X","*"
"SB17","C00498873","Tony Cardenas For Congress","VN7W9AJCWM0","ORG","L'Ardente","200 Massachusetts Ave NW",,"Washington","DC","200011429","2023-02-10","230.04","Meals","X","*"
"SB17","C00498873","Tony Cardenas For Congress","VN7W9AJCV33","ORG","The Congressional Club","2001 New Hampshire Ave NW",,"Washington","DC","200093414","2023-01-10","131","Meals","X","*"
"SB17","C00498873","Tony Cardenas For Congress","VN7W9AJCTF5","ORG","Cafe Milano","3251 Prospect St NW",,"Washington","DC","200073243","2023-01-10","370.75","Meals","X","*"
"SB17","C00637363","Jason Crow For Congress","500461057","ORG","Eastern Washington","360 7Th St SE",,"Washington","DC","200032504","2023-03-20","226.99","Catering/meals","X","*"
