jurisdiction_code,county_name,poll_place_id,poll_name,poll_address1,city,state,zip,legislative_sub_district,legislative_district,congressional_district,judicial_circuit,appellate_circuit,councilmanic_district,election_district,building_type,college_nearby,college_name,is_early_voting_location,election_district_precinct
19,Saint Mary's,36880,Ridge Elementary School,49430 Airedele Road,Ridge,MD,20680,29B,29,05,07,05,NA,01,SCHOOL,NA,NA,NA,001-002
19,Saint Mary's,37446,Piney Point Elementary School (A) Gym -,44550 Tall Timbers RD,Tall Timbers,MD,20690,29C,29,05,07,05,NA,02,SCHOOL,NA,NA,NA,002-001
19,Saint Mary's,37034,Duke Elementray School,23595 Hayden Farm Lane,Leonardtown,MD,20650,29A,29,05,07,05,NA,03,SCHOOL,NA,NA,NA,003-001
19,Saint Mary's,37437,Benjamin Banneker B Big Ben Gym,27180 Point Lookout Road,Loveville,MD,20656,29A,29,05,07,05,NA,03,SCHOOL,NA,NA,NA,003-002
19,Saint Mary's,37816,Leonardtown Middle School,24015 Point Lookout Road,Leonardtown,MD,20650,29C,29,05,07,05,NA,03,SCHOOL,NA,NA,NA,003-003
19,Saint Mary's,37231,Leonardtown High School,23995 Point Lookout RD,Leonardtown,MD,20650,29C,29,05,07,05,NA,03,SCHOOL,NA,NA,NA,003-004
19,Saint Mary's,37813,Evergreen Elementary School,43765 Evergreen Way,California,MD,20619,29B,29,05,07,05,NA,03,SCHOOL,NA,NA,NA,003-005
19,Saint Mary's,37816,Leonardtown Middle School,24015 Point Lookout Road,Leonardtown,MD,20650,29A,29,05,07,05,NA,03,SCHOOL,NA,NA,NA,003-006
19,Saint Mary's,37816,Leonardtown Middle School,24015 Point Lookout Road,Leonardtown,MD,20650,29A,29,05,07,05,NA,03,SCHOOL,NA,NA,NA,003-007
19,Saint Mary's,37438,Chopticon High School Cafe -,25390 Colton Point RD,Morganza,MD,20660,29A,29,05,07,05,NA,04,SCHOOL,NA,NA,NA,004-001
19,Saint Mary's,37445,Mechanicsville Firehouse -,28165 Hills Club Road,Mechanicsville,MD,20659,29A,29,05,07,05,NA,05,OTHER,NA,NA,EVC-3,005-001
19,Saint Mary's,36954,Hollywood Firehouse,24801 Three Notch Road,Hollywood,MD,20636,29A,29,05,07,05,NA,06,FIRE STATION,NA,NA,EVC-1,006-001
19,Saint Mary's,37300,Oakville Elementary School,26410 Three Notch Road,Mechanicsville,MD,20659,29A,29,05,07,05,NA,06,SCHOOL,NA,NA,NA,006-002
19,Saint Mary's,37815,Hollywood Elementary School,44345 Joy Chapel RD,Hollywood,MD,20636,29C,29,05,07,05,NA,06,SCHOOL,NA,NA,NA,006-003
19,Saint Mary's,37815,Hollywood Elementary School,44345 Joy Chapel RD,Hollywood,MD,20636,29C,29,05,07,05,NA,06,SCHOOL,NA,NA,NA,006-004
19,Saint Mary's,37439,Dynard Elem School Gym,23510 Bushwood RD,Chaptico,MD,20621,29A,29,05,07,05,NA,07,SCHOOL,NA,NA,NA,007-001
19,Saint Mary's,37436,Bay District Firehouse,46900 S Shangri-La DR,Lexington Park,MD,20653,29B,29,05,07,05,NA,08,FIRE STATION,NA,NA,EVC-2,008-001
19,Saint Mary's,37818,Town Creek Elementary School,45805 Dent Drive,Lexington Park,MD,20653,29C,29,05,07,05,NA,08,SCHOOL,NA,NA,NA,008-002
19,Saint Mary's,37814,Greenview Knolls Elementary School,45711 Military Lane,Great Mills,MD,20634,29B,29,05,07,05,NA,08,SCHOOL,NA,NA,NA,008-003
19,Saint Mary's,36611,Park Hall Elementary School - Gym,20343 Hermanville Road,Park Hall,MD,20667,29B,29,05,07,05,NA,08,SCHOOL,NA,NA,NA,008-004
19,Saint Mary's,37813,Evergreen Elementary School,43765 Evergreen Way,California,MD,20619,29B,29,05,07,05,NA,08,SCHOOL,NA,NA,NA,008-005
19,Saint Mary's,36612,Esperanza Middle School - Gym,22790 Maple Road,Lexington Park,MD,20653,29C,29,05,07,05,NA,08,SCHOOL,NA,NA,NA,008-006
19,Saint Mary's,36679,Green Holly Elementary School,46060 Millstone Landing Road,Lexington Park,MD,20653,29B,29,05,07,05,NA,08,SCHOOL,NA,NA,NA,008-007
19,Saint Mary's,37817,Spring Ridge Middle School,19856 Three Notch RD,Lexington Park,MD,20653,29B,29,05,07,05,NA,08,SCHOOL,NA,NA,NA,008-008
19,Saint Mary's,37814,Greenview Knolls Elementary School,45711 Military Lane,Great Mills,MD,20634,29C,29,05,07,05,NA,08,SCHOOL,NA,NA,NA,008-009
19,Saint Mary's,37818,Town Creek Elementary School,45805 Dent Drive,Lexington Park,MD,20653,29B,29,05,07,05,NA,08,SCHOOL,NA,NA,NA,008-010
19,Saint Mary's,37446,Piney Point Elementary School (A) Gym -,44550 Tall Timbers RD,Tall Timbers,MD,20690,29C,29,05,07,05,NA,09,SCHOOL,NA,NA,NA,009-001
19,Saint Mary's,36954,Hollywood Firehouse,24801 Three Notch Road,Hollywood,MD,20636,NA,NA,NA,NA,NA,NA,NA,FIRE STATION,NA,NA,EVC-1,EVC
19,Saint Mary's,37436,Bay District Firehouse,46900 S Shangri-La DR,Lexington Park,MD,20653,NA,NA,NA,NA,NA,NA,NA,FIRE STATION,NA,NA,EVC-2,EVC
19,Saint Mary's,37445,Mechanicsville Firehouse -,28165 Hills Club Road,Mechanicsville,MD,20659,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,NA,EVC-3,EVC
20,Somerset,37812,Greenwood Elem School -Cafeteria,11412 Dryden RD,Princess Anne,MD,21853,38A,38,01,01,01,NA,01,SCHOOL,NA,NA,NA,001-001
20,Somerset,37812,Greenwood Elem School -Cafeteria,11412 Dryden RD,Princess Anne,MD,21853,38A,38,01,01,01,NA,01,SCHOOL,NA,NA,NA,001-002
20,Somerset,37812,Greenwood Elem School -Cafeteria,11412 Dryden RD,Princess Anne,MD,21853,38A,38,01,01,01,NA,01,SCHOOL,NA,NA,NA,001-003
20,Somerset,37430,Princess Anne Elem--Gym,11576 Lankford Avenue,Princess Anne,MD,21853,38A,38,01,01,01,NA,02,SCHOOL,NA,NA,NA,002-001
20,Somerset,37428,Somerset Technical High School,7994 Tawes Campus DR,Westover,MD,21871,38A,38,01,01,01,NA,03,SCHOOL,NA,NA,EVC-1,003-001
20,Somerset,37429,Washington High Sch - Cafeteria,10902 Old Princess Anne RD,Princess Anne,MD,21853,38A,38,01,01,01,NA,04,SCHOOL,NA,NA,NA,004-001
20,Somerset,37430,Princess Anne Elem--Gym,11576 Lankford Avenue,Princess Anne,MD,21853,38A,38,01,01,01,NA,05,SCHOOL,NA,NA,NA,005-001
20,Somerset,37428,Somerset Technical High School,7994 Tawes Campus DR,Westover,MD,21871,38A,38,01,01,01,NA,06,SCHOOL,NA,NA,EVC-1,006-001
20,Somerset,37425,Crisfield High Sch -Cafeteria,210 N Somerset AVE,Crisfield,MD,21817,38A,38,01,01,01,NA,07,SCHOOL,NA,NA,NA,007-001
20,Somerset,37425,Crisfield High Sch -Cafeteria,210 N Somerset AVE,Crisfield,MD,21817,38A,38,01,01,01,NA,08,SCHOOL,NA,NA,NA,008-001
20,Somerset,37425,Crisfield High Sch -Cafeteria,210 N Somerset AVE,Crisfield,MD,21817,38A,38,01,01,01,NA,08,SCHOOL,NA,NA,NA,008-002
20,Somerset,37942,Deal Island Elem Sch -Cafeteria,23275 Lola Wheatley RD,Deal Island,MD,21821,38A,38,01,01,01,NA,09,SCHOOL,NA,NA,NA,009-001
20,Somerset,37426,Ewell Elem Sch,4005 Smith Island RD,Ewell,MD,21824,38A,38,01,01,01,NA,10,SCHOOL,NA,NA,NA,010-001
20,Somerset,37426,Ewell Elem Sch,4005 Smith Island RD,Ewell,MD,21824,38A,38,01,01,01,NA,10,SCHOOL,NA,NA,NA,010-002
20,Somerset,37942,Deal Island Elem Sch -Cafeteria,23275 Lola Wheatley RD,Deal Island,MD,21821,38A,38,01,01,01,NA,11,SCHOOL,NA,NA,NA,011-001
20,Somerset,37425,Crisfield High Sch -Cafeteria,210 N Somerset AVE,Crisfield,MD,21817,38A,38,01,01,01,NA,12,SCHOOL,NA,NA,NA,012-001
20,Somerset,37428,Somerset Technical High School,7994 Tawes Campus DR,Westover,MD,21871,38A,38,01,01,01,NA,13,SCHOOL,NA,NA,EVC-1,013-001
20,Somerset,37428,Somerset Technical High School,7994 Tawes Campus DR,Westover,MD,21871,38A,38,01,01,01,NA,13,SCHOOL,NA,NA,EVC-1,013-002
20,Somerset,37428,Somerset Technical High School,7994 Tawes Campus DR,Westover,MD,21871,38A,38,01,01,01,NA,13,SCHOOL,NA,NA,EVC-1,013-003
20,Somerset,37942,Deal Island Elem Sch -Cafeteria,23275 Lola Wheatley RD,Deal Island,MD,21821,38A,38,01,01,01,NA,14,SCHOOL,NA,NA,NA,014-001
20,Somerset,37429,Washington High Sch - Cafeteria,10902 Old Princess Anne RD,Princess Anne,MD,21853,38A,38,01,01,01,NA,15,SCHOOL,NA,NA,NA,015-001
20,Somerset,37429,Washington High Sch - Cafeteria,10902 Old Princess Anne RD,Princess Anne,MD,21853,38A,38,01,01,01,NA,15,SCHOOL,NA,NA,NA,015-002
20,Somerset,37429,Washington High Sch - Cafeteria,10902 Old Princess Anne RD,Princess Anne,MD,21853,38A,38,01,01,01,NA,15,SCHOOL,NA,NA,NA,015-003
20,Somerset,37428,Somerset Technical High School,7994 Tawes Campus DR,Westover,MD,21871,NA,NA,NA,NA,NA,NA,NA,SCHOOL,NA,NA,EVC-1,EVC
21,Talbot,37615,Easton Fire House Bingo Hall,315 Aurora Park DR,Easton,MD,21601,37B,37,01,02,01,NA,01,FIRE STATION,NA,NA,NA,001-001
21,Talbot,37616,Easton High School Cafeteria -,723 Mecklenburg Avenue,Easton,MD,21601,37B,37,01,02,01,NA,01,SCHOOL,NA,NA,NA,001-002
21,Talbot,37615,Easton Fire House Bingo Hall,315 Aurora Park DR,Easton,MD,21601,37B,37,01,02,01,NA,01,FIRE STATION,NA,NA,NA,001-003
21,Talbot,37247,Talbot County Community Center,10028 Ocean Gateway,Easton,MD,21601,37B,37,01,02,01,NA,01,COMMUNITY CENTER,NA,NA,NA,001-005
21,Talbot,37112,St. Michaels Middle/High School,200 Seymour Avenue,St Michaels,MD,21663,37B,37,01,02,01,NA,02,SCHOOL,NA,NA,NA,002-001
21,Talbot,37112,St. Michaels Middle/High School,200 Seymour Avenue,St Michaels,MD,21663,37B,37,01,02,01,NA,02,SCHOOL,NA,NA,NA,002-002
21,Talbot,37614,Community Methodist Church,6968 Bellevue RD.,Royal Oak,MD,21662,37B,37,01,02,01,NA,02,CHURCH,NA,NA,NA,002-003
21,Talbot,37110,Trappe Fire House,4001 Powell Avenue,Trappe,MD,21673,37B,37,01,02,01,NA,03,FIRE STATION,NA,NA,NA,003-001
21,Talbot,37617,Oxford Fire House,300 Oxford Road,Oxford,MD,21654,37B,37,01,02,01,NA,03,OTHER,NA,NA,NA,003-003
21,Talbot,37111,Cordova Fire House,11864 Kitty's Corner Road,Cordova,MD,21625,37B,37,01,02,01,NA,04,FIRE STATION,NA,NA,NA,004-001
21,Talbot,36613,The New St. Johns Methodist Church,9123 Tilghman Island Road,Wittman,MD,21676,37B,37,01,02,01,NA,05,CHURCH,NA,NA,NA,005-001
21,Talbot,37618,Tilghman Fire House,5979 Tilghman Island Road,Tilghman,MD,21671,37B,37,01,02,01,NA,05,FIRE STATION,NA,NA,NA,005-002
21,Talbot,37267,Easton Fire Hall,315 Aurora Park Drive,Easton,MD,21601,NA,NA,NA,NA,NA,NA,NA,FIRE STATION,NA,NA,EVC-1,EVC
22,Washington,36627,Sharpsburg Elementary School,17525 Shepherdstown Pike,Sharpsburg,MD,21782,02A,02,06,04,03,NA,01,SCHOOL,NA,NA,NA,001-000
22,Washington,36616,Williamsport High School,5 South Clifton Drive,Williamsport,MD,21795,01C,01,06,04,03,NA,02,SCHOOL,NA,NA,NA,002-001
22,Washington,36616,Williamsport High School,5 South Clifton Drive,Williamsport,MD,21795,02A,02,06,04,03,NA,02,SCHOOL,NA,NA,NA,002-002
22,Washington,36619,Potomac Towers,11 W. Baltimore Street,Hagerstown,MD,21740,02B,02,06,04,03,NA,03,OTHER,NA,NA,NA,003-001
22,Washington,36621,Girls' Inc. -,626 Washington Avenue,Hagerstown,MD,21740,02B,02,06,04,03,NA,03,OTHER,NA,NA,NA,003-002
22,Washington,36614,Clear Spring High School,12630 Broadfording Road,Clear Spring,MD,21722,01C,01,06,04,03,NA,04,SCHOOL,NA,NA,NA,004-000
22,Washington,36615,Hancock Middle Senior High School,289 W. Main Street,Hancock,MD,21750,01C,01,06,04,03,NA,05,SCHOOL,NA,NA,NA,005-000
22,Washington,36628,Boonsboro High School -,10 Campus Avenue,Boonsboro,MD,21713,02A,02,06,04,03,NA,06,SCHOOL,NA,NA,NA,006-000
22,Washington,36634,Smithsburg Elementary School,67 N. Main Street,Smithsburg,MD,21783,02A,02,06,04,03,NA,07,SCHOOL,NA,NA,NA,007-001
22,Washington,37155,Smithsburg Middle School,68 N. Main Street,Smithsburg,MD,21783,02A,02,06,04,03,NA,07,SCHOOL,NA,NA,NA,007-002
22,Washington,37810,Pleasant Valley Baptist Church,3346 Gapland RD,Rohrersville,MD,21779,02A,02,06,04,03,NA,08,CHURCH,NA,NA,NA,008-000
22,Washington,37622,Leitersburg Ruritan Community Center,21427 Leiter Street,Hagerstown,MD,21742,02A,02,06,04,03,NA,09,COMMUNITY CENTER,NA,NA,NA,009-000
22,Washington,37811,South Hagerstown Hs Gym,1101 S Potomac Street,Hagerstown,MD,21740,02A,02,06,04,03,NA,10,SCHOOL,NA,NA,NA,010-001
22,Washington,37624,Rockland Woods Elementary School,18201 Rockland Drive,Hagerstown,MD,21740,02A,02,06,04,03,NA,10,OTHER,NA,NA,NA,010-002
22,Washington,37620,Eastern Elem. School,1320 Yale Drive,Hagerstown,MD,21742,02A,02,06,04,03,NA,10,SCHOOL,NA,NA,NA,010-003
22,Washington,37624,Rockland Woods Elementary School,18201 Rockland Drive,Hagerstown,MD,21740,01C,01,06,04,03,NA,10,OTHER,NA,NA,NA,010-004
22,Washington,37620,Eastern Elem. School,1320 Yale Drive,Hagerstown,MD,21742,02B,02,06,04,03,NA,10,SCHOOL,NA,NA,NA,010-005
22,Washington,36629,Pleasant Valley Elementary School,1707 Rohrersville Road,Knoxville,MD,21758,02A,02,06,04,03,NA,11,SCHOOL,NA,NA,NA,011-001
22,Washington,36630,Potomac Valley Fire Hall,2202 Dargan School Road,Sharpsburg,MD,21782,02A,02,06,04,03,NA,11,FIRE STATION,NA,NA,NA,011-002
22,Washington,37150,Community VFC of District 12 - Banquet Center,18002 Tilghmanton Road,Fairplay,MD,21733,02A,02,06,04,03,NA,12,FIRE STATION,NA,NA,NA,012-000
22,Washington,36920,Maugansville Elementary School,18023 Maugans Avenue,Hagerstown,MD,21740,01C,01,06,04,03,NA,13,SCHOOL,NA,NA,NA,013-001
22,Washington,36920,Maugansville Elementary School,18023 Maugans Avenue,Hagerstown,MD,21740,02A,02,06,04,03,NA,13,SCHOOL,NA,NA,NA,013-002
22,Washington,37151,Ringgold Ruritan Club,14247 Windy Haven Road,Smithsburg,MD,21783,02A,02,06,04,03,NA,14,COMMUNITY CENTER,NA,NA,NA,014-001
22,Washington,37621,Fort Ritchie Community Center,14421 Lake Royer Drive,Cascade,MD,21719,02A,02,06,04,03,NA,14,COMMUNITY CENTER,NA,NA,NA,014-002
22,Washington,37152,Big Pool Community Hall,11411 Tedrick Drive,Big Pool,MD,21711,01C,01,06,04,03,NA,15,COMMUNITY CENTER,NA,NA,NA,015-000
22,Washington,36921,Greenbrier Elementary School,21222 San Mar Road,Boonsboro,MD,21713,02A,02,06,04,03,NA,16,SCHOOL,NA,NA,NA,016-000
22,Washington,37619,Bester Elementary School - Gym,385 Mill Street,Hagerstown,MD,21740,02B,02,06,04,03,NA,17,SCHOOL,NA,NA,NA,017-000
22,Washington,36631,Bethel United Methodist Church,21006 Twin Springs Drive,Smithsburg,MD,21783,02A,02,06,04,03,NA,18,CHURCH,NA,NA,NA,018-001
22,Washington,36632,Maranatha Brethren Church,19835 Scott Hill Drive,Hagerstown,MD,21742,02A,02,06,04,03,NA,18,CHURCH,NA,NA,NA,018-002
22,Washington,36957,Hagerstown Community College - ARCC Building,11400 Robinwood Drive,Hagerstown,MD,21742,02A,02,06,04,03,NA,18,SCHOOL,NA,NA,NA,018-003
22,Washington,36632,Maranatha Brethren Church,19835 Scott Hill Drive,Hagerstown,MD,21742,02B,02,06,04,03,NA,18,CHURCH,NA,NA,NA,018-004
22,Washington,36633,Little Antietam Community Center,40 Mount Vernon Drive,Keedysville,MD,21756,02A,02,06,04,03,NA,19,COMMUNITY CENTER,NA,NA,NA,019-000
22,Washington,37153,Downsville Ruritan Club,8629 Downsville Pike,Williamsport,MD,21795,02A,02,06,04,03,NA,20,COMMUNITY CENTER,NA,NA,NA,020-000
22,Washington,36623,North Hagerstown High School -,1200 Pennsylvania Avenue,Hagerstown,MD,21742,02B,02,06,04,03,NA,21,SCHOOL,NA,NA,NA,021-000
22,Washington,37157,Trinity Lutheran Church,15 Randolph Avenue,Hagerstown,MD,21740,02B,02,06,04,03,NA,22,CHURCH,NA,NA,NA,022-001
22,Washington,36625,Pangborn Elementary School,195 Pangborn Blvd.,Hagerstown,MD,21740,02B,02,06,04,03,NA,22,SCHOOL,NA,NA,NA,022-002
22,Washington,37381,Heritage Academy,12215 Walnut Point West,Hagerstown,MD,21740,01C,01,06,04,03,NA,23,SCHOOL,NA,NA,NA,023-000
22,Washington,37284,WACOHU Grange Hall,16412 National Pike,Hagerstown,MD,21740,01C,01,06,04,03,NA,24,OTHER,NA,NA,NA,024-001
22,Washington,37397,Bethel Gardens Community Center,356 Henry Avenue,Hagerstown,MD,21740,02B,02,06,04,03,NA,25,COMMUNITY CENTER,NA,NA,NA,025-001
22,Washington,36626,Western Heights Middle School,1300 Marshall Street,Hagerstown,MD,21740,02B,02,06,04,03,NA,25,SCHOOL,NA,NA,NA,025-002
22,Washington,37022,Salem Avenue Elementary School,1323 Salem Avenue,Hagerstown,MD,21740,02B,02,06,04,03,NA,25,SCHOOL,NA,NA,NA,025-003
22,Washington,36618,Washington County Election Center,17718 Virginia Avenue,Hagerstown,MD,21740,01C,01,06,04,03,NA,26,CHURCH,NA,NA,EVC-1,026-001
22,Washington,36922,Lincolnshire Elementary  School,17545 Lincolnshire Road,Hagerstown,MD,21740,01C,01,06,04,03,NA,26,SCHOOL,NA,NA,NA,026-002
22,Washington,37398,Fountaindale Elementary School,901 Northern Avenue,Hagerstown,MD,21742,02A,02,06,04,03,NA,27,SCHOOL,NA,NA,NA,027-001
22,Washington,37623,Paramount Elem. School,19410 Longmeadow Road,Hagerstown,MD,21742,02A,02,06,04,03,NA,27,SCHOOL,NA,NA,NA,027-002
22,Washington,37623,Paramount Elem. School,19410 Longmeadow Road,Hagerstown,MD,21742,01C,01,06,04,03,NA,27,SCHOOL,NA,NA,NA,027-003
22,Washington,36618,Washington County Election Center,17718 Virginia Avenue,Hagerstown,MD,21740,NA,NA,NA,NA,NA,NA,NA,CHURCH,NA,NA,EVC-1,EVC
22,Washington,37646,Washington County Free Library-Smithsburg Branch,66 W Water ST.,Smithsburg,MD,21783,NA,NA,NA,NA,NA,NA,NA,LIBRARY,NA,NA,EVC-2,EVC
22,Washington,37154,Boonsboro American Legion,710 N Main ST,Boonsboro,MD,21713,NA,NA,NA,NA,NA,NA,NA,LIBRARY,NA,NA,EVC-3,EVC
23,Wicomico,37641,Northwestern Elementary School,9975 Sharptown  RD,Mardela Springs,MD,21837,37A,37,01,01,01,001,01,SCHOOL,NA,NA,NA,001-001
23,Wicomico,37641,Northwestern Elementary School,9975 Sharptown  RD,Mardela Springs,MD,21837,37A,37,01,01,01,002,01,SCHOOL,NA,NA,NA,001-002
23,Wicomico,37641,Northwestern Elementary School,9975 Sharptown  RD,Mardela Springs,MD,21837,37B,37,01,01,01,002,01,SCHOOL,NA,NA,NA,001-003
23,Wicomico,36635,Westside Primary School,6046 Quantico Road,Quantico,MD,21856,37B,37,01,01,01,002,02,SCHOOL,NA,NA,NA,002-001
23,Wicomico,36888,Pittsville Volunteer Fire Department,7442 Gumboro RD,Pittsville,MD,21850,38C,38,01,01,01,003,04,OTHER,NA,NA,NA,004-001
23,Wicomico,37362,Parsonsburg Volunteer Fire Department,33030 Old Ocean City Road,Parsonsburg,MD,21849,38C,38,01,01,01,005,04,FIRE STATION,NA,NA,NA,004-002
23,Wicomico,36888,Pittsville Volunteer Fire Department,7442 Gumboro RD,Pittsville,MD,21850,38C,38,01,01,01,005,04,OTHER,NA,NA,NA,004-003
23,Wicomico,37808,Wicomico High School - Cafeteria,201 Long Avenue,Salisbury,MD,21804,37A,37,01,01,01,001,05,OTHER,NA,NA,NA,005-001
23,Wicomico,37334,Delmarva Evangelistic Church,408 E. Gordy Road,Salisbury,MD,21804,37A,37,01,01,01,003,05,CHURCH,NA,NA,NA,005-002
23,Wicomico,37335,Oak Ridge Baptist Church,361 Tilghman Road,Salisbury,MD,21804,38B,38,01,01,01,003,05,OTHER,NA,NA,NA,005-003
23,Wicomico,37645,Wicomico County Youth & Civic Center,500 Glen Avenue,Salisbury,MD,21804,38B,38,01,01,01,003,05,OTHER,NA,NA,NA,005-004
23,Wicomico,37637,Faith Baptist Church,30505 Dagsboro RD,Salisbury,MD,21804,38C,38,01,01,01,005,05,CHURCH,NA,NA,NA,005-005
23,Wicomico,37334,Delmarva Evangelistic Church,408 E. Gordy Road,Salisbury,MD,21804,38B,38,01,01,01,005,05,CHURCH,NA,NA,NA,005-006
23,Wicomico,37335,Oak Ridge Baptist Church,361 Tilghman Road,Salisbury,MD,21804,38C,38,01,01,01,005,05,OTHER,NA,NA,NA,005-007
23,Wicomico,37804,Beaver Run Elementary School,31481 Old Ocean City Road,Salisbury,MD,21804,38C,38,01,01,01,005,05,OTHER,NA,NA,NA,005-008
23,Wicomico,37362,Parsonsburg Volunteer Fire Department,33030 Old Ocean City Road,Parsonsburg,MD,21849,38C,38,01,01,01,005,05,FIRE STATION,NA,NA,NA,005-009
23,Wicomico,37645,Wicomico County Youth & Civic Center,500 Glen Avenue,Salisbury,MD,21804,38B,38,01,01,01,004,05,OTHER,NA,NA,NA,005-010
23,Wicomico,37334,Delmarva Evangelistic Church,408 E. Gordy Road,Salisbury,MD,21804,38B,38,01,01,01,003,05,CHURCH,NA,NA,NA,005-011
23,Wicomico,37637,Faith Baptist Church,30505 Dagsboro RD,Salisbury,MD,21804,38B,38,01,01,01,005,05,CHURCH,NA,NA,NA,005-012
23,Wicomico,37642,Powellville Volunteer Fire Department,5085 Powellville RD,Pittsville,MD,21850,38C,38,01,01,01,003,06,OTHER,NA,NA,NA,006-001
23,Wicomico,36636,Allen Community Center,26575 Collins Wharf Raod,Eden,MD,21810,37B,37,01,01,01,002,07,COMMUNITY CENTER,NA,NA,NA,007-001
23,Wicomico,37645,Wicomico County Youth & Civic Center,500 Glen Avenue,Salisbury,MD,21804,38A,38,01,01,01,003,08,OTHER,NA,NA,NA,008-001
23,Wicomico,37023,Harvest Baptist Church,29945 Dixon RD,Salisbury,MD,21804,38A,38,01,01,01,003,08,CHURCH,NA,NA,NA,008-002
23,Wicomico,37023,Harvest Baptist Church,29945 Dixon RD,Salisbury,MD,21804,37B,37,01,01,01,004,08,CHURCH,NA,NA,NA,008-003
23,Wicomico,37807,Parkside High School,1015 Beaglin Park Drive,Salisbury,MD,21804,38B,38,01,01,01,003,08,OTHER,NA,NA,NA,008-004
23,Wicomico,37640,James M Bennett High School,300 East College Avenue,Salisbury,MD,21804,38B,38,01,01,01,004,08,SCHOOL,NA,NA,NA,008-005
23,Wicomico,37023,Harvest Baptist Church,29945 Dixon RD,Salisbury,MD,21804,37B,37,01,01,01,003,08,CHURCH,NA,NA,NA,008-006
23,Wicomico,37336,New Dimensions Ministries,1907 Jersey Road,Salisbury,MD,21801,37A,37,01,01,01,001,09,CHURCH,NA,NA,NA,009-001
23,Wicomico,37643,Salisbury Middle School,607 Morris Street,Salisbury,MD,21801,37A,37,01,01,01,001,09,SCHOOL,NA,NA,NA,009-002
23,Wicomico,37638,First Baptist Church,528 Booth Street,Salisbury,MD,21801,37A,37,01,01,01,001,09,CHURCH,NA,NA,EVC-2,009-003
23,Wicomico,36838,Pemberton Elementary School,1300 Pemberton Drive,Salisbury,MD,21801,38B,38,01,01,01,002,09,SCHOOL,NA,NA,NA,009-004
23,Wicomico,36838,Pemberton Elementary School,1300 Pemberton Drive,Salisbury,MD,21801,37A,37,01,01,01,002,09,SCHOOL,NA,NA,NA,009-005
23,Wicomico,37805,Cross Pointe Church Of The Nazarene,27765 Nanticoke Road,Salisbury,MD,21801,37B,37,01,01,01,002,09,CHURCH,NA,NA,NA,009-006
23,Wicomico,37123,North Salisbury Elementary School,1213 Emerson AVE.,Salisbury,MD,21801,38B,38,01,01,01,001,09,SCHOOL,NA,NA,NA,009-007
23,Wicomico,36637,Sharptown Firemens Memorial Building,405 Joe Morgan Road,Sharptown,MD,21861,37A,37,01,01,01,001,10,OTHER,NA,NA,NA,010-001
23,Wicomico,36637,Sharptown Firemens Memorial Building,405 Joe Morgan Road,Sharptown,MD,21861,37A,37,01,01,01,002,10,OTHER,NA,NA,NA,010-002
23,Wicomico,36637,Sharptown Firemens Memorial Building,405 Joe Morgan Road,Sharptown,MD,21861,37B,37,01,01,01,002,10,OTHER,NA,NA,NA,010-003
23,Wicomico,36637,Sharptown Firemens Memorial Building,405 Joe Morgan Road,Sharptown,MD,21861,37A,37,01,01,01,002,10,OTHER,NA,NA,NA,010-004
23,Wicomico,37806,Delmar Elementary School,811 South 2nd Street,Delmar,MD,21875,38B,38,01,01,01,001,11,OTHER,NA,NA,NA,011-001
23,Wicomico,37806,Delmar Elementary School,811 South 2nd Street,Delmar,MD,21875,37A,37,01,01,01,005,11,OTHER,NA,NA,NA,011-002
23,Wicomico,37806,Delmar Elementary School,811 South 2nd Street,Delmar,MD,21875,37A,37,01,01,01,001,11,OTHER,NA,NA,NA,011-003
23,Wicomico,37806,Delmar Elementary School,811 South 2nd Street,Delmar,MD,21875,37A,37,01,01,01,005,11,OTHER,NA,NA,NA,011-004
23,Wicomico,37806,Delmar Elementary School,811 South 2nd Street,Delmar,MD,21875,38B,38,01,01,01,001,11,OTHER,NA,NA,NA,011-005
23,Wicomico,37806,Delmar Elementary School,811 South 2nd Street,Delmar,MD,21875,38B,38,01,01,01,005,11,OTHER,NA,NA,NA,011-006
23,Wicomico,37124,Asbury United Methodist Church,1401 Camden Avenue,Salisbury,MD,21801,37A,37,01,01,01,004,13,OTHER,NA,NA,NA,013-001
23,Wicomico,37130,Prince Street Elementary School,400 Prince Street,Salisbury,MD,21801,37A,37,01,01,01,004,13,SCHOOL,NA,NA,NA,013-002
23,Wicomico,37124,Asbury United Methodist Church,1401 Camden Avenue,Salisbury,MD,21801,38B,38,01,01,01,004,13,OTHER,NA,NA,NA,013-003
23,Wicomico,37640,James M Bennett High School,300 East College Avenue,Salisbury,MD,21804,38B,38,01,01,01,004,13,SCHOOL,NA,NA,NA,013-004
23,Wicomico,36943,Willards Elementary School,36161 Richland Road,Willards,MD,21874,38C,38,01,01,01,003,14,SCHOOL,NA,NA,NA,014-001
23,Wicomico,36943,Willards Elementary School,36161 Richland Road,Willards,MD,21874,38C,38,01,01,01,005,14,SCHOOL,NA,NA,NA,014-002
23,Wicomico,36638,Westside Intermediate School,8000 Quantico Road,Hebron,MD,21830,37A,37,01,01,01,001,15,OTHER,NA,NA,NA,015-001
23,Wicomico,36638,Westside Intermediate School,8000 Quantico Road,Hebron,MD,21830,37A,37,01,01,01,002,15,OTHER,NA,NA,NA,015-002
