id,name,slug,amount,state,address,city,zip,naics_code,business_type,race,gender,veteran,non_profit,jobs_retained,date_approved,lender,congressional_district,loan_range_sort_key,previous_loan_range,previous_name,loan_number,sba_office_code,processing_method,loan_status,term,sba_guaranty_percentage,initial_approval_amount,current_approval_amount,undisbursed_amount,franchise_name,servicing_lender_location_id,servicing_lender_name,servicing_lender_address,servicing_lender_city,servicing_lender_state,servicing_lender_zip,rural_urban_indicator,hubzone_indicator,business_age_description,project_city,project_county_name,project_state,project_zip,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,originating_lender_city,originating_lender_state,loan_status_date,originating_lender_location_id,old_slug,lmi_indicator,unmatched_original,unmatched_updated,previous_jobs_reported,ethnicity,forgiveness_amount,forgiveness_date
105053134,APPLE VALLEY COLLISION LLC,apple-valley-collision-llc-4702927100,39600,WV,301 B Wilson St,MARTINSBURG,25401-3021,811198,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,4,2020-04-13,Truist Bank d/b/a Branch Banking & Trust Co,WV-02,NA,NA,NA,4702927100,390,PPP,Paid in Full,24,100,39600,39600,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,R,Y,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-3021,NA,39600,NA,NA,NA,NA,NA,CHARLOTTE,NC,2021-02-24,225134,NA,Y,NA,NA,NA,Unknown/NotStated,39901.4,2021-01-25
105065855,GENESYS MICRO L.L.C.,genesys-micro-l-l-c-7178148410,11250,WV,67 Noel Dr,Martinsburg,25404-1334,541519,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,1,2021-02-11,Jefferson Security Bank,WV-02,NA,NA,NA,7178148410,390,PPS,Exemption 4,60,100,11250,11250,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-1334,1,11249,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105073449,IMAGES INC,images-inc-7295048403,3360,WV,12639 WINCHESTER AVE BUNKER HILL WV 25413-0445,BUNKER HILL,25413-4404,722410,Corporation,Unanswered,Unanswered,Unanswered,NA,3,2021-02-11,First United Bank & Trust,WV-02,NA,NA,NA,7295048403,390,PPS,Exemption 4,60,100,3360,3360,0,NA,30767,First United Bank & Trust,19 S 2nd St,OAKLAND,MD,21550-1517,R,N,Existing or more than 2 years old,BUNKER HILL,BERKELEY,WV,25413-4404,1,3359,NA,NA,NA,NA,NA,OAKLAND,MD,NA,30767,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105057950,ROBERT COLEMAN,robert-coleman-1943578803,20833.33,WV,620 New York Ave,Martinsburg,25401-2122,423910,Self-Employed Individuals,White,Male Owned,Non-Veteran,NA,1,2021-04-11,United Bank,WV-02,NA,NA,NA,1943578803,390,PPP,Exemption 4,60,100,20833.33,20833.33,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,Y,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25401-2122,NA,20833.33,NA,NA,NA,NA,NA,FAIRFAX,VA,NA,73259,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
105070337,STEPHANIE SCHNEIDER,stephanie-schneider-4533828807,6145.2,WV,143 White Tail Ln,Kearneysville,25430-5868,711219,Sole Proprietorship,White,Male Owned,Non-Veteran,NA,1,2021-04-16,United Bank,WV-02,NA,NA,NA,4533828807,390,PPP,Exemption 4,60,100,6145.2,6145.2,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,Y,Existing or more than 2 years old,Kearneysville,BERKELEY,WV,25430-5868,NA,6145.2,NA,NA,NA,NA,NA,FAIRFAX,VA,NA,73259,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
105074274,"BRILLIANT LITTLE MINDS, LLC",brilliant-little-minds-llc-7910928105,2679,WV,29 Darien Drive,Bunker Hill,25413,624410,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,NA,1,2020-07-24,"Kabbage, Inc.",WV-02,NA,NA,NA,7910928105,390,PPP,Exemption 4,60,100,2679,2679,0,NA,529113,"Kabbage, Inc.",925B Peachtree Street NE Suite 1688,Atlanta,GA,30309,R,N,New Business or 2 years or less,Bunker Hill,BERKELEY,WV,25413-0001,NA,2679,NA,NA,NA,NA,NA,Atlanta,GA,NA,529113,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105049401,"KEVIN D. MILLS AND ASSOCIATES, PLLC",kevin-d-mills-and-associates-pllc-8197647400,70000,WV,1800 W KING ST,MARTINSBURG,25401-2004,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,5,2020-05-18,United Bank,WV-02,NA,NA,NA,8197647400,390,PPP,Exemption 4,24,100,70000,70000,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,Y,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-2004,NA,70000,NA,NA,NA,NA,NA,FAIRFAX,VA,NA,73259,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
105057308,KIDS KOUNT LLC,kids-kount-llc-7685037105,22643.21,WV,9802 Winchester Ave,BUNKER HILL,25413-2587,812990,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,NA,12,2020-04-14,Truist Bank d/b/a Branch Banking & Trust Co,WV-02,NA,NA,NA,7685037105,390,PPP,Paid in Full,24,100,22600,22643.21,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,R,N,Existing or more than 2 years old,BUNKER HILL,BERKELEY,WV,25413-2587,NA,22643.21,NA,NA,NA,NA,NA,CHARLOTTE,NC,2021-05-19,225134,NA,N,NA,NA,NA,Unknown/NotStated,22855.18,2021-04-02
105062177,MYERS BROTHERS PILOT SERVICES,myers-brothers-pilot-services-5004877400,17000,WV,520 Rubens Circle,Martinsburg,25403,488490,Partnership,Unanswered,Male Owned,Unanswered,NA,1,2020-05-11,First United Bank & Trust,WV-02,NA,NA,NA,5004877400,390,PPP,Exemption 4,24,100,17000,17000,0,NA,30767,First United Bank & Trust,19 S 2nd St,OAKLAND,MD,21550-1517,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25403-0001,NA,17000,NA,NA,NA,NA,NA,OAKLAND,MD,NA,30767,NA,N,NA,NA,NA,Unknown/NotStated,17174.25,2021-05-20
105064215,"CANTOM CONSTRUCTION, INC.",cantom-construction-inc-8199417405,13594.78,WV,391 CROSSROAD SCHOOL RD,HEDGESVILLE,25427-3806,236118,Corporation,Unanswered,Unanswered,Unanswered,NA,5,2020-05-18,Jefferson Security Bank,WV-02,NA,NA,NA,8199417405,390,PPP,Exemption 4,24,100,13594.78,13594.78,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,HEDGESVILLE,BERKELEY,WV,25427-3806,NA,13594.78,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105066703,CRISTALLO BLU SALON & SPA LLC,cristallo-blu-salon-spa-llc-7175377200,10117,WV,76 Old Mill Road,MARTINSBURG,25401-9284,812112,Limited  Liability Company(LLC),White,Female Owned,Unanswered,NA,1,2020-04-28,City National Bank of West Virginia,WV-02,NA,NA,NA,7175377200,390,PPP,Paid in Full,24,100,10117,10117,0,NA,74995,City National Bank of West Virginia,3601 MacCorkle Ave SE,CHARLESTON,WV,25304-1421,R,Y,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-9284,NA,10117,NA,NA,NA,NA,NA,CHARLESTON,WV,2021-03-18,74995,NA,Y,NA,NA,NA,Not Hispanic or Latino,6156.59,2020-12-28
105070094,DAVID PINKERTON,david-pinkerton-6914988605,6307.9,WV,108 Tecumseh Trl,Hedgesville,25427-3859,238220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-03-23,"CNB Bank, Inc.",WV-02,NA,NA,NA,6914988605,390,PPP,Exemption 4,60,100,6307.9,6307.9,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,Hedgesville,BERKELEY,WV,25427-3859,1,6306.9,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,N,NA,NA,NA,Unknown/NotStated,6323.45,2021-06-23
105052089,A & A POOLS AND SUPPLIES INC,a-a-pools-and-supplies-inc-2616098700,45525.85,WV,30 Monroe St,Martinsburg,25404-3386,238990,Corporation,Unanswered,Unanswered,Unanswered,NA,8,2021-03-30,Jefferson Security Bank,WV-02,NA,NA,NA,2616098700,390,PPS,Exemption 4,60,100,45525.85,45525.85,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-3386,NA,45525.85,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105054144,"HAINES SERVICE CENTER, INC.",haines-service-center-inc-3643127210,34600,WV,PO Box 320,Inwood,25428,811198,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,5,2020-04-27,First United Bank & Trust,WV-02,NA,NA,NA,3643127210,390,PPP,Paid in Full,24,100,34600,34600,0,NA,30767,First United Bank & Trust,19 S 2nd St,OAKLAND,MD,21550-1517,R,N,Existing or more than 2 years old,Inwood,BERKELEY,WV,25428-0001,NA,34600,NA,NA,NA,NA,NA,OAKLAND,MD,2020-12-17,30767,NA,N,NA,NA,NA,Unknown/NotStated,34792.22,2020-11-23
105055243,BVINOUT HOME REPAIR LLC,bvinout-home-repair-llc-1854617107,29955.17,WV,994 MISH RD,BUNKER HILL,25413-3242,236118,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,7,2020-04-10,Jefferson Security Bank,WV-02,NA,NA,NA,1854617107,390,PPP,Exemption 4,24,100,29955.17,29955.17,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,BUNKER HILL,BERKELEY,WV,25413-3242,NA,29955.17,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105063246,AIR FILTER SERVICES LLC,air-filter-services-llc-6579648403,15100,WV,67 Crimson Cir Ste 7,Martinsburg,25403-6307,811310,Limited  Liability Company(LLC),White,Male Owned,Unanswered,NA,3,2021-02-10,Customers Bank,WV-02,NA,NA,NA,6579648403,390,PPS,Exemption 4,60,100,15100,15100,0,NA,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25403-6307,1,15097,NA,NA,NA,NA,NA,PHOENIXVILLE,PA,NA,121536,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105065366,"DAD, LLC",dad-llc-1344617303,11900,WV,5295 Williamsport Pike,MARTINSBURG,25404,999990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,12,2020-04-28,"CNB Bank, Inc.",WV-02,NA,NA,NA,1344617303,390,PPP,Paid in Full,24,100,11900,11900,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-0001,900,8900,NA,2100,NA,NA,NA,BERKELEY SPRINGS,WV,2020-12-17,74975,NA,N,NA,NA,NA,Unknown/NotStated,8949.99,2020-11-30
105066408,GAYLE GOIN,gayle-goin-1886148501,10460.21,WV,278 Salida Trl,Martinsburg,25403-1656,454390,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-02-19,"Square Capital, LLC",WV-02,NA,NA,NA,1886148501,390,PPS,Exemption 4,60,100,10460.21,10460.21,0,NA,529050,"Square Capital, LLC","1455 Market Street, Suite 600",San Francisco,CA,94103,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25403-1656,1,10455.21,NA,NA,NA,NA,NA,San Francisco,CA,NA,529050,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105060495,ROWANNA MPISAUNGA,rowanna-mpisaunga-2334208905,20052,WV,33 Shasta Ln,Martinsburg,25401-8363,621498,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-04-26,"Harvest Small Business Finance, LLC",WV-02,NA,NA,NA,2334208905,390,PPP,Exemption 4,60,100,20052,20052,0,NA,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 232,Laguna Hills,CA,92653,R,Y,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25401-8363,NA,20052,NA,NA,NA,NA,NA,Laguna Hills,CA,NA,509316,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
105063128,CHARITY GREENFIELD,charity-greenfield-5406977202,15300,WV,257 Myers Bridge Road,MARTINSBURG,25404,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2020-04-27,"CNB Bank, Inc.",WV-02,NA,NA,NA,5406977202,390,PPP,Paid in Full,24,100,15300,15300,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-0001,NA,15300,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,2020-12-17,74975,NA,N,NA,NA,NA,Unknown/NotStated,15385.09,2020-11-20
105063210,CHINA KING OF MARTINSBURG INC,china-king-of-martinsburg-inc-8043897903,15143,WV,1313 EDWIN MILLER BLVD,MARTINSBURG,25404-3703,722511,Corporation,Unanswered,Unanswered,Unanswered,NA,4,2020-06-18,"Kabbage, Inc.",WV-02,NA,NA,NA,8043897903,390,PPP,Exemption 4,60,100,15143,15143,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-3703,NA,15143,NA,NA,NA,NA,NA,Atlanta,GA,NA,529113,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105073633,LYNN KESECKER CONSTRUCTION,lynn-kesecker-construction-8483667908,3201,WV,280 CALVARY HILL RD,HEDGESVILLE,25427-5667,238350,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2020-06-18,Bank of Charles Town,WV-02,NA,NA,NA,8483667908,390,PPP,Paid in Full,60,100,3201,3201,0,NA,75098,Bank of Charles Town,111 E Washington St,CHARLES TOWN,WV,25414-1071,R,N,Existing or more than 2 years old,HEDGESVILLE,BERKELEY,WV,25427-5667,NA,3201,NA,NA,NA,NA,NA,CHARLES TOWN,WV,2021-04-20,75098,NA,N,NA,NA,NA,Unknown/NotStated,3223.58,2021-03-05
105067851,CECILIA PERKINS,cecilia-perkins-1465148503,8712.7,WV,218 S Maple Ave,Martinsburg,25401-3228,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-02-18,"CNB Bank, Inc.",WV-02,NA,NA,NA,1465148503,390,PPP,Exemption 4,60,100,8712.7,8712.7,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,Y,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25401-3228,1,8709.7,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
105068518,DTR TRANSPORT LLC,dtr-transport-llc-4739678402,7970.62,WV,23 Ottawa Trl,Hedgesville,25427-6285,484110,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,NA,1,2021-02-06,"CNB Bank, Inc.",WV-02,NA,NA,NA,4739678402,390,PPP,Exemption 4,60,100,7970.62,7970.62,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,Hedgesville,BERKELEY,WV,25427-6285,1,7968.62,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,N,NA,NA,NA,Unknown/NotStated,8000.32,2021-06-28
105057514,SHENANDOAH PREVENTIVE MEDICINE INC,shenandoah-preventive-medicine-inc-3938518409,22018,WV,215 S Louisiana Ave,Martinsburg,25401-2023,621111,Corporation,White,Male Owned,Non-Veteran,NA,2,2021-02-05,"CNB Bank, Inc.",WV-02,NA,NA,NA,3938518409,390,PPP,Exemption 4,60,100,22018,22018,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,Y,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25401-2023,1,22016,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
105062150,MOUNTAINEER MEAT SMOKERS LLC,mountaineer-meat-smokers-llc-2093878306,17055.07,WV,45 Monroe St,Martinsburg,25404-3385,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,4,2021-01-20,"CNB Bank, Inc.",WV-02,NA,NA,NA,2093878306,390,PPP,Exemption 4,60,100,17055.07,17055.07,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-3385,1,17052.07,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105068934,TINA MAUCK,tina-mauck-5730987207,7500,WV,490 RENAISSANCE DR,MARTINSBURG,25403-1283,541211,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,NA,1,2020-04-27,United Bank,WV-02,NA,NA,NA,5730987207,390,PPP,Paid in Full,24,100,7500,7500,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25403-1283,NA,7500,NA,NA,NA,NA,NA,FAIRFAX,VA,2021-04-10,73259,NA,N,NA,NA,NA,Unknown/NotStated,7564.79,2021-03-11
105071229,"DEEDS ENTERPRISES, LLC",deeds-enterprises-llc-4381897200,5300,WV,1480 MOUTH OF OPEQUON RD,MARTINSBURG,25404-7220,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2020-04-27,United Bank,WV-02,NA,NA,NA,4381897200,390,PPP,Paid in Full,24,100,5300,5300,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-7220,NA,5300,NA,NA,NA,NA,NA,FAIRFAX,VA,2021-04-10,73259,NA,N,NA,NA,NA,Unknown/NotStated,5344.76,2021-03-03
105072943,ENTERPRISE PRE-OWNED VEHICLES,enterprise-pre-owned-vehicles-5499407901,3800.4,WV,9168 Winchester Ave,BUNKER HILL,25413-4201,441120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2020-06-15,Celtic Bank Corporation,WV-02,NA,NA,NA,5499407901,390,PPP,Paid in Full,60,100,3800.4,3800.4,0,NA,529050,"Square Capital, LLC","1455 Market Street, Suite 600",San Francisco,CA,94103,R,N,New Business or 2 years or less,BUNKER HILL,BERKELEY,WV,25413-4201,NA,3800.4,NA,NA,NA,NA,NA,SALT LAKE CITY,UT,2021-03-12,223542,NA,N,NA,NA,NA,Unknown/NotStated,3825.49,2021-02-12
105061886,J & L CORP OF WV,j-l-corp-of-wv-5253777210,17500,WV,740 Foxcroft Avenue,MARTINSBURG,25401-1838,722511,Corporation,Unanswered,Unanswered,Unanswered,NA,4,2020-04-27,United Bank,WV-02,NA,NA,NA,5253777210,390,PPP,Exemption 4,24,100,17500,17500,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,Y,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-1838,NA,17500,NA,NA,NA,NA,NA,FAIRFAX,VA,NA,73259,NA,Y,NA,NA,NA,Unknown/NotStated,17703.68,2021-06-30
105067113,ARLENE TABLER,arlene-tabler-9107158600,9655,WV,444 Toboggan Hill Trial 444 Toboggan Hill Trial,Hedgesville,25427,321114,Sole Proprietorship,White,Female Owned,Non-Veteran,NA,1,2021-03-25,"Amur Equipment Finance, Inc.",WV-02,NA,NA,NA,9107158600,390,PPP,Exemption 4,60,100,9655,9655,0,NA,529652,"Amur Equipment Finance, Inc.","308 N. Locust St, Suite 100",Grand Island,NE,68801,R,Y,Existing or more than 2 years old,Hedgesville,BERKELEY,WV,25427,1,9650,NA,NA,NA,NA,NA,Grand Island,NE,NA,529652,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
94296596,BORLIE MECHANICAL CONTRACTING LLC,borlie-mechanical-contracting-llc-7636297204,520800,WV,5521 TABLER STATION RD,INWOOD,25428-4535,238290,Corporation,White,Male Owned,Non-Veteran,NA,43,2020-04-28,Bank of Charles Town,WV-02,NA,NA,NA,7636297204,390,PPP,Paid in Full,24,100,520800,520800,0,NA,75098,Bank of Charles Town,111 E Washington St,CHARLES TOWN,WV,25414-1071,R,N,Existing or more than 2 years old,INWOOD,BERKELEY,WV,25428-4535,NA,520800,NA,NA,NA,NA,NA,CHARLES TOWN,WV,2020-12-24,75098,NA,N,NA,NA,NA,Not Hispanic or Latino,523432.93,2020-11-03
94297686,COLOMBO LAW PLLC,colombo-law-pllc-4598467103,252500,WV,341 Chaplin Road,MARTINSBURG,25401,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,13,2020-04-13,Truist Bank d/b/a Branch Banking & Trust Co,WV-02,NA,NA,NA,4598467103,390,PPP,Paid in Full,24,100,252500,252500,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-0001,NA,252500,NA,NA,NA,NA,NA,CHARLOTTE,NC,2021-04-21,225134,NA,Y,NA,NA,NA,Unknown/NotStated,254562.08,2021-02-11
94295954,EASTERN PANHANDLE MENTAL HEALTH CENTER INC.,eastern-panhandle-mental-health-center-inc-8410017105,1423326,WV,235 S. WATER ST,MARTINSBURG,25401-4241,621420,Non-Profit Organization,Unanswered,Unanswered,Unanswered,TRUE,236,2020-04-15,Truist Bank d/b/a Branch Banking & Trust Co,WV-02,NA,NA,NA,8410017105,390,PPP,Paid in Full,24,100,1423326,1423326,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,R,Y,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-4241,NA,1423326,NA,NA,NA,NA,NA,CHARLOTTE,NC,2021-06-17,225134,NA,Y,NA,NA,NA,Unknown/NotStated,1438784.9,2021-05-18
94297991,JC SMITH LLC,jc-smith-llc-1539797104,220000,WV,372 ROTTERHAM DR,HEDGESVILLE,25427-4321,236118,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,25,2020-04-10,Truist Bank d/b/a Branch Banking & Trust Co,WV-02,NA,NA,NA,1539797104,390,PPP,Paid in Full,24,100,219953,220000,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,R,N,Existing or more than 2 years old,HEDGESVILLE,BERKELEY,WV,25427-4321,NA,220000,NA,NA,NA,NA,NA,CHARLOTTE,NC,2021-03-19,225134,NA,N,NA,NA,NA,Unknown/NotStated,221839.44,2021-02-19
94298280,COUNTRY ROADS TIRE & AUTO,country-roads-tire-auto-5719777006,197500,WV,629 WILLIAMSPORT PIKE,MARTINSBURG,25404-3376,811111,Corporation,Unanswered,Male Owned,Non-Veteran,NA,17,2020-04-06,Bank of Charles Town,WV-02,NA,NA,NA,5719777006,390,PPP,Exemption 4,24,100,197900,197500,0,NA,75098,Bank of Charles Town,111 E Washington St,CHARLES TOWN,WV,25414-1071,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-3376,NA,197500,NA,NA,NA,NA,NA,CHARLES TOWN,WV,NA,75098,NA,N,NA,NA,NA,Unknown/NotStated,199913.89,2021-06-30
94297876,"CHANNEL CREASING MATRIX, INC.",channel-creasing-matrix-inc-5875347204,231100,WV,531 Corning Way,MARTINSBURG,25405,333514,Corporation,Unanswered,Male Owned,Unanswered,NA,23,2020-04-27,"CNB Bank, Inc.",WV-02,NA,NA,NA,5875347204,390,PPP,Paid in Full,24,100,231100,231100,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25405-0001,NA,231100,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,2021-06-10,74975,NA,N,NA,NA,NA,Unknown/NotStated,233526.25,2021-05-21
94296275,"CAREER SKILLS INSTITUTE OF WEST VIRGINIA, INC. D/B/A MARTINS",career-skills-institute-of-west-virginia-inc-d-b-a-martins-9105647104,746500,WV,341 Aikens Center,MARTINSBURG,25404,541990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,102,2020-04-15,"Citibank, N.A.",WV-02,NA,NA,NA,9105647104,390,PPP,Paid in Full,24,100,746500,746500,0,NA,49274,"Citibank, N.A.",701 East 60th St North,SIOUX FALLS,SD,57104-0432,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-0001,NA,746500,NA,NA,NA,NA,NA,SIOUX FALLS,SD,2021-02-19,49274,NA,N,NA,NA,NA,Unknown/NotStated,751621.82,2020-12-28
94298777,"ARDEN EQUIPMENT REPAIR, INC.",arden-equipment-repair-inc-7097447201,165369,WV,3116 Tabler Station Rd.,MARTINSBURG,25403,811411,Corporation,Unanswered,Unanswered,Unanswered,NA,19,2020-04-28,"MVB Bank, Inc.",WV-02,NA,NA,NA,7097447201,390,PPP,Paid in Full,24,100,165369,165369,0,NA,123130,"MVB Bank, Inc.",301 Virginia Ave,FAIRMONT,WV,26554-2777,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25403-0001,NA,165369,NA,NA,NA,NA,NA,FAIRMONT,WV,2021-02-19,123130,NA,N,NA,NA,NA,Unknown/NotStated,166595.49,2021-01-25
94297716,PILL AND PILL PLLC,pill-and-pill-pllc-5321407000,249300,WV,85 Atkins Center,MARTINSBURG,25404,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,16,2020-04-05,First United Bank & Trust,WV-02,NA,NA,NA,5321407000,390,PPP,Exemption 4,24,100,249300,249300,0,NA,30767,First United Bank & Trust,19 S 2nd St,OAKLAND,MD,21550-1517,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-0001,NA,249300,NA,NA,NA,NA,NA,OAKLAND,MD,NA,30767,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
