end_date,election_type,result_type,special,office,district,name_raw,party,jurisdiction,votes,year,election_day,absentee,provisional,second_absentee
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,01C,Jordan  Lysczek,REP,Washington,137,2018,120,1,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,01C,Mike McKay,REP,Washington,1031,2018,928,14,7,4
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,02A,Neil C. Parrott,REP,Washington,4607,2018,3844,97,27,8
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,02A,William Joseph Wivell,REP,Washington,4019,2018,3332,90,24,4
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,02B,Paul D. Corderman,REP,Washington,1144,2018,847,40,13,11
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"Rushern L. Baker, III",DEM,Wicomico,619,2018,437,15,14,3
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ralph Jaffe,DEM,Wicomico,124,2018,86,5,0,1
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ben Jealous,DEM,Wicomico,1662,2018,1156,21,29,27
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"James Hugh Jones, II",DEM,Wicomico,318,2018,249,7,6,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Valerie Ervin,DEM,Wicomico,162,2018,108,12,5,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Rich Madaleno,DEM,Wicomico,204,2018,134,3,1,1
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Alec Ross,DEM,Wicomico,218,2018,155,5,5,3
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Jim Shea,DEM,Wicomico,900,2018,621,16,8,10
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Krish O'Mara Vignarajah,DEM,Wicomico,435,2018,311,5,8,9
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Peter Franchot,DEM,Wicomico,4147,2018,2883,78,69,60
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Brian E. Frosh,DEM,Wicomico,4016,2018,2794,72,68,60
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Ben Cardin,DEM,Wicomico,3601,2018,2461,71,48,49
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Erik Jetmir,DEM,Wicomico,67,2018,44,1,1,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chelsea Manning,DEM,Wicomico,384,2018,307,5,6,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Marcia H. Morgan,DEM,Wicomico,188,2018,130,6,5,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Jerome Jerry Segal,DEM,Wicomico,156,2018,119,3,5,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Richard Rikki Vaughn,DEM,Wicomico,97,2018,70,3,2,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Debbie Rica Wilson,DEM,Wicomico,221,2018,162,7,7,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Lih Young,DEM,Wicomico,101,2018,80,2,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Michael Brown,DEM,Wicomico,824,2018,598,25,16,9
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Jesse Colvin,DEM,Wicomico,1920,2018,1347,17,17,19
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Allison Galbraith,DEM,Wicomico,1212,2018,875,21,29,17
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Erik Lane,DEM,Wicomico,92,2018,68,5,0,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Michael Pullen,DEM,Wicomico,556,2018,359,15,8,5
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Steve Worton,DEM,Wicomico,101,2018,68,2,1,4
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,37,Holly Wright,DEM,Wicomico,1967,2018,1379,35,32,25
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,38,Jim Mathias,DEM,Wicomico,2134,2018,1482,38,29,33
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37A,"Charles Cephas, Sr.",DEM,Wicomico,168,2018,118,4,8,0
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37A,Sheree Sample-Hughes,DEM,Wicomico,1229,2018,868,32,22,8
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37B,Dan O'Hare,DEM,Wicomico,871,2018,610,7,8,16
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Larry Hogan,REP,Wicomico,3745,2018,2841,76,50,36
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Anjali Reed Phukan,REP,Wicomico,2915,2018,2250,44,35,32
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Craig Wolf,REP,Wicomico,3153,2018,2405,53,37,36
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Tony Campbell,REP,Wicomico,851,2018,631,7,8,8
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chris Chaffee,REP,Wicomico,948,2018,724,9,16,5
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Evan M. Cronhardt,REP,Wicomico,79,2018,61,1,0,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Nnabu Eze,REP,Wicomico,38,2018,27,0,1,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,John R. Graziani,REP,Wicomico,162,2018,128,4,2,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Christina J. Grigorian,REP,Wicomico,644,2018,530,9,6,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Albert Binyahmin Howard,REP,Wicomico,35,2018,27,0,0,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Bill Krehnbrink,REP,Wicomico,46,2018,34,0,1,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,"Gerald I. Smith, Jr.",REP,Wicomico,157,2018,121,3,2,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Blaine Taylor,REP,Wicomico,153,2018,117,6,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Brian Charles Vaeth,REP,Wicomico,89,2018,65,5,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Martin Elborn,REP,Wicomico,405,2018,301,10,3,7
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Andy Harris,REP,Wicomico,3242,2018,2475,57,45,29
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Lamont Taylor,REP,Wicomico,187,2018,143,6,1,1
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,37,Adelaide Addie Eckardt,REP,Wicomico,1628,2018,1244,32,14,13
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,38,Mary Beth Carozza,REP,Wicomico,1874,2018,1434,36,27,23
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37A,Frank E. Cooke,REP,Wicomico,338,2018,238,14,3,4
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37B,Christopher T. Adams,REP,Wicomico,1043,2018,815,14,6,7
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37B,Mimi Gedamu,REP,Wicomico,204,2018,142,1,2,2
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37B,Keith Graffius,REP,Wicomico,133,2018,107,0,2,0
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37B,Johnny Mautz,REP,Wicomico,1008,2018,810,17,2,6
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,38B,"Carl Anderton, Jr.",REP,Wicomico,1345,2018,1005,28,18,21
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,38C,Wayne A. Hartman,REP,Wicomico,329,2018,275,3,3,0
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,38C,Joe Schanno,REP,Wicomico,151,2018,117,0,4,0
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,38C,Jim Shaffer,REP,Wicomico,25,2018,23,0,0,1
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,38C,Ed Tinus,REP,Wicomico,40,2018,32,1,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"Rushern L. Baker, III",DEM,Worcester,491,2018,343,4,13,8
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ralph Jaffe,DEM,Worcester,90,2018,71,1,2,5
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ben Jealous,DEM,Worcester,1082,2018,703,3,12,21
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"James Hugh Jones, II",DEM,Worcester,104,2018,87,0,0,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Valerie Ervin,DEM,Worcester,109,2018,85,1,3,4
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Rich Madaleno,DEM,Worcester,120,2018,78,0,8,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Alec Ross,DEM,Worcester,121,2018,91,0,1,3
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Jim Shea,DEM,Worcester,517,2018,385,1,6,13
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Krish O'Mara Vignarajah,DEM,Worcester,285,2018,212,2,4,4
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Peter Franchot,DEM,Worcester,2696,2018,1900,15,42,59
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Brian E. Frosh,DEM,Worcester,2596,2018,1808,14,41,55
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Ben Cardin,DEM,Worcester,2418,2018,1639,11,29,43
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Erik Jetmir,DEM,Worcester,60,2018,45,1,3,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chelsea Manning,DEM,Worcester,210,2018,172,0,6,5
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Marcia H. Morgan,DEM,Worcester,79,2018,62,1,2,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Jerome Jerry Segal,DEM,Worcester,91,2018,74,0,3,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Richard Rikki Vaughn,DEM,Worcester,60,2018,48,0,4,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Debbie Rica Wilson,DEM,Worcester,96,2018,75,2,2,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Lih Young,DEM,Worcester,61,2018,47,0,1,4
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Michael Brown,DEM,Worcester,459,2018,348,4,8,6
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Jesse Colvin,DEM,Worcester,1370,2018,925,2,15,25
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Allison Galbraith,DEM,Worcester,608,2018,461,3,11,16
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Erik Lane,DEM,Worcester,59,2018,41,1,2,3
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Michael Pullen,DEM,Worcester,352,2018,224,2,9,9
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Steve Worton,DEM,Worcester,101,2018,78,0,3,2
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,38,Jim Mathias,DEM,Worcester,2863,2018,2009,14,40,61
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,38A,"Kirkland J. Hall, Sr.",DEM,Worcester,899,2018,657,11,20,21
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Larry Hogan,REP,Worcester,5098,2018,3769,48,80,56
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Anjali Reed Phukan,REP,Worcester,3977,2018,2967,34,66,43
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Craig Wolf,REP,Worcester,4196,2018,3103,37,67,51
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Tony Campbell,REP,Worcester,1031,2018,703,11,19,15
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chris Chaffee,REP,Worcester,1270,2018,947,5,17,13
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Evan M. Cronhardt,REP,Worcester,85,2018,66,4,1,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Nnabu Eze,REP,Worcester,42,2018,36,0,2,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,John R. Graziani,REP,Worcester,285,2018,220,3,5,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Christina J. Grigorian,REP,Worcester,740,2018,586,12,8,5
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Albert Binyahmin Howard,REP,Worcester,48,2018,36,1,1,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Bill Krehnbrink,REP,Worcester,58,2018,45,0,3,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,"Gerald I. Smith, Jr.",REP,Worcester,173,2018,134,0,2,4
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Blaine Taylor,REP,Worcester,265,2018,200,0,2,4
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Brian Charles Vaeth,REP,Worcester,150,2018,104,1,6,1
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Martin Elborn,REP,Worcester,476,2018,352,10,8,6
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Andy Harris,REP,Worcester,4326,2018,3191,35,68,50
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Lamont Taylor,REP,Worcester,221,2018,166,1,4,4
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,38,Mary Beth Carozza,REP,Worcester,4741,2018,3518,40,73,55
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,38A,Charles James Otto,REP,Worcester,1410,2018,1097,25,17,23
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,38C,Wayne A. Hartman,REP,Worcester,1667,2018,1201,11,28,19
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,38C,Joe Schanno,REP,Worcester,1433,2018,1025,8,23,11
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,38C,Jim Shaffer,REP,Worcester,109,2018,86,2,1,1
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,38C,Ed Tinus,REP,Worcester,293,2018,215,1,5,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"Rushern L. Baker, III",DEM,Baltimore City,15001,2018,9663,335,424,110
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ralph Jaffe,DEM,Baltimore City,961,2018,563,25,40,9
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ben Jealous,DEM,Baltimore City,33925,2018,22634,661,1167,252
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"James Hugh Jones, II",DEM,Baltimore City,1178,2018,819,19,88,5
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Valerie Ervin,DEM,Baltimore City,2911,2018,1889,145,156,27
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Rich Madaleno,DEM,Baltimore City,2369,2018,1627,72,70,18
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Alec Ross,DEM,Baltimore City,1241,2018,886,44,47,13
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Jim Shea,DEM,Baltimore City,15347,2018,10660,215,584,73
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Krish O'Mara Vignarajah,DEM,Baltimore City,5767,2018,4260,114,237,55
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Peter Franchot,DEM,Baltimore City,64470,2018,43139,1330,2186,451
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Brian E. Frosh,DEM,Baltimore City,62959,2018,42174,1310,2130,440
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Ben Cardin,DEM,Baltimore City,63682,2018,41851,1394,1937,492
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Erik Jetmir,DEM,Baltimore City,861,2018,650,19,40,5
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chelsea Manning,DEM,Baltimore City,4996,2018,3629,82,300,36
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Marcia H. Morgan,DEM,Baltimore City,1793,2018,1261,18,101,8
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Jerome Jerry Segal,DEM,Baltimore City,2156,2018,1658,37,90,17
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Richard Rikki Vaughn,DEM,Baltimore City,1405,2018,1010,19,63,10
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Debbie Rica Wilson,DEM,Baltimore City,2092,2018,1498,32,120,17
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Lih Young,DEM,Baltimore City,1244,2018,926,14,64,9
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,02,Jake Pretot,DEM,Baltimore City,1487,2018,1065,2,54,8
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,02,C.A. Dutch Ruppersberger,DEM,Baltimore City,5553,2018,3600,74,102,28
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,03,Adam D. DeMarco,DEM,Baltimore City,2046,2018,1569,41,68,23
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,03,John Rea,DEM,Baltimore City,612,2018,489,5,15,5
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,03,Eduardo Rosas,DEM,Baltimore City,1311,2018,1019,14,58,8
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,03,John Sarbanes,DEM,Baltimore City,20616,2018,14450,600,347,237
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,"Anthony Carter, Sr.",DEM,Baltimore City,1154,2018,790,14,52,4
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,Elijah Cummings,DEM,Baltimore City,42801,2018,27825,829,1536,269
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,John Moser,DEM,Baltimore City,761,2018,539,31,31,8
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,Charles U. Smith,DEM,Baltimore City,317,2018,214,12,21,3
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,07,Charles Stokes,DEM,Baltimore City,1347,2018,949,16,54,3
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,40,Antonio Hayes,DEM,Baltimore City,7920,2018,6001,149,225,60
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,40,Barbara A. Robinson,DEM,Baltimore City,4185,2018,2955,89,113,33
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,41,Jill P. Carter,DEM,Baltimore City,10067,2018,5741,281,235,83
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,41,J.D. Merrill,DEM,Baltimore City,7097,2018,4428,221,106,70
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,41,Nathaniel T. Oaks,DEM,Baltimore City,1168,2018,715,28,27,7
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,43,Joan Carter Conway,DEM,Baltimore City,9202,2018,5658,227,300,42
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,43,Mary Washington,DEM,Baltimore City,9694,2018,6661,182,295,70
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,44,Aletheia McCaskill,DEM,Baltimore City,1355,2018,903,37,28,10
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,44,Shirley Nathan-Pulliam,DEM,Baltimore City,2349,2018,1570,55,53,11
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,45,Cory V. McCray,DEM,Baltimore City,7735,2018,5327,92,186,35
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,45,Nathaniel J. McFadden,DEM,Baltimore City,5503,2018,4025,60,134,45
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,46,Bill Ferguson,DEM,Baltimore City,9572,2018,7288,142,267,77
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,Anees Abdul-Rahim,DEM,Baltimore City,1075,2018,789,14,43,4
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,Gabriel Auteri,DEM,Baltimore City,2905,2018,2196,70,59,37
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,Terrell Boston-Smith,DEM,Baltimore City,2867,2018,2134,74,46,27
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,"Frank M. Conaway, Jr.",DEM,Baltimore City,4230,2018,2995,87,110,30
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,Blair DuCray,DEM,Baltimore City,240,2018,175,7,10,2
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,Latia Hopkins,DEM,Baltimore City,1231,2018,912,17,48,11
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,Sarah Matthews,DEM,Baltimore City,1361,2018,1006,26,51,17
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,Timothy Mercer,DEM,Baltimore City,370,2018,290,8,9,2
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,Nick Mosby,DEM,Baltimore City,6306,2018,4579,115,170,44
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,Brian Murphy,DEM,Baltimore City,898,2018,671,16,23,8
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,Sanjay Thomas,DEM,Baltimore City,1646,2018,1249,26,40,8
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,Melissa Wells,DEM,Baltimore City,4423,2018,3347,83,106,39
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,40,Westley West,DEM,Baltimore City,3099,2018,2220,35,83,13
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,41,Bilal Ali,DEM,Baltimore City,5194,2018,3019,98,109,28
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,41,Dalya Attar,DEM,Baltimore City,7773,2018,4265,211,156,54
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,41,Tony Bridges,DEM,Baltimore City,5476,2018,3432,141,91,39
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,41,Richard Bruno,DEM,Baltimore City,2996,2018,2023,95,43,23
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,41,Angela C. Gibson,DEM,Baltimore City,5308,2018,3068,163,123,54
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,41,Tessa Hill-Aston,DEM,Baltimore City,2862,2018,1642,67,59,24
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,41,Walter J. Horton,DEM,Baltimore City,773,2018,462,17,11,10
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,41,George E. Mitchell,DEM,Baltimore City,2101,2018,1178,62,54,12
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,41,Samuel I. Sandy Rosenberg,DEM,Baltimore City,7795,2018,4560,295,92,87
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,41,Joyce J. Smith,DEM,Baltimore City,2291,2018,1254,53,54,22
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,41,Sean Stinnett,DEM,Baltimore City,2806,2018,1677,32,50,21
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,43,Curt Anderson,DEM,Baltimore City,7886,2018,4660,190,206,34
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,43,Regina T. Boyce,DEM,Baltimore City,7924,2018,5227,171,241,64
